# HORMUZ-VIETNAM CRISIS TRACKER — DATA FILE
# Last updated: 2026-03-31

[vnFuel],,,,,,,,
date,ron95,diesel,,,,,,
1-Jan-26,18917,17255,,,,,,
2-Jan-26,18917,17255,,,,,,
5-Jan-26,18917,17255,,,,,,
6-Jan-26,18917,17255,,,,,,
7-Jan-26,18917,17255,,,,,,
8-Jan-26,18560,17061,,,,,,
9-Jan-26,18560,17061,,,,,,
12-Jan-26,18560,17061,,,,,,
13-Jan-26,18560,17061,,,,,,
14-Jan-26,18560,17061,,,,,,
15-Jan-26,18712,17287,,,,,,
16-Jan-26,18712,17287,,,,,,
19-Jan-26,18712,17287,,,,,,
20-Jan-26,18712,17287,,,,,,
21-Jan-26,18712,17287,,,,,,
22-Jan-26,18631,17700,,,,,,
23-Jan-26,18631,17700,,,,,,
26-Jan-26,18631,17700,,,,,,
27-Jan-26,18631,17700,,,,,,
28-Jan-26,18631,17700,,,,,,
29-Jan-26,18845,18173,,,,,,
30-Jan-26,18845,18173,,,,,,
2-Feb-26,18845,18173,,,,,,
3-Feb-26,18845,18173,,,,,,
4-Feb-26,18845,18173,,,,,,
5-Feb-26,18880,18453,,,,,,
6-Feb-26,18880,18453,,,,,,
9-Feb-26,18880,18453,,,,,,
10-Feb-26,18880,18453,,,,,,
11-Feb-26,18880,18453,,,,,,
12-Feb-26,19298,18463,,,,,,
13-Feb-26,19298,18463,,,,,,
16-Feb-26,19298,18463,,,,,,
17-Feb-26,19298,18463,,,,,,
18-Feb-26,19298,18463,,,,,,
19-Feb-26,19298,18463,,,,,,
20-Feb-26,19152,18525,,,,,,
23-Feb-26,19152,18525,,,,,,
24-Feb-26,19152,18525,,,,,,
25-Feb-26,19152,18525,,,,,,
26-Feb-26,20151,19279,,,,,,
27-Feb-26,20151,19279,,,,,,
2-Mar-26,20151,19279,,,,,,
3-Mar-26,20151,19279,,,,,,
4-Mar-26,20151,19279,,,,,,
5-Mar-26,22340,23037,,,,,,
6-Mar-26,22340,23037,,,,,,
9-Mar-26,22340,23037,,,,,,
10-Mar-26,29120,30717,,,,,,
11-Mar-26,25240,26470,,,,,,
12-Mar-26,25575,27025,,,,,,
13-Mar-26,25575,27025,,,,,,
16-Mar-26,25575,27025,,,,,,
17-Mar-26,25575,27025,,,,,,
18-Mar-26,25575,27025,,,,,,
19-Mar-26,30690,33420,,,,,,
20-Mar-26,30690,33420,,,,,,
23-Mar-26,30690,33420,,,,,,
24-Mar-26,30690,33420,,,,,,
25-Mar-26,29957,37899,,,,,,
26-Mar-26,24332,35440,,,,,,
27-Mar-26,24332,35440,,,,,,
,,,,,,,,
30-Mar-26,24332,35440
31-Mar-26,24332,35440

[vnFuelFull]
date,date_iso,ron92,ron95,diesel,kerosene,hfo
28-Jun-21,2021-06-28,19760,20916,16119,15051,15449
29-Jun-21,2021-06-29,19760,20916,16119,15051,15449
30-Jun-21,2021-06-30,19760,20916,16119,15051,15449
1-Jul-21,2021-07-01,19760,20916,16119,15051,15449
2-Jul-21,2021-07-02,19760,20916,16119,15051,15449
5-Jul-21,2021-07-05,19760,20916,16119,15051,15449
6-Jul-21,2021-07-06,19760,20916,16119,15051,15449
7-Jul-21,2021-07-07,19760,20916,16119,15051,15449
8-Jul-21,2021-07-08,19760,20916,16119,15051,15449
9-Jul-21,2021-07-09,19760,20916,16119,15051,15449
12-Jul-21,2021-07-12,20610,21783,16537,15503,15670
13-Jul-21,2021-07-13,20610,21783,16537,15503,15670
14-Jul-21,2021-07-14,20610,21783,16537,15503,15670
15-Jul-21,2021-07-15,20610,21783,16537,15503,15670
16-Jul-21,2021-07-16,20610,21783,16537,15503,15670
19-Jul-21,2021-07-19,20610,21783,16537,15503,15670
20-Jul-21,2021-07-20,20610,21783,16537,15503,15670
21-Jul-21,2021-07-21,20610,21783,16537,15503,15670
22-Jul-21,2021-07-22,20610,21783,16537,15503,15670
23-Jul-21,2021-07-23,20610,21783,16537,15503,15670
26-Jul-21,2021-07-26,20610,21783,16537,15503,15670
27-Jul-21,2021-07-27,20498,21681,16375,15398,15522
28-Jul-21,2021-07-28,20498,21681,16375,15398,15522
29-Jul-21,2021-07-29,20498,21681,16375,15398,15522
30-Jul-21,2021-07-30,20498,21681,16375,15398,15522
2-Aug-21,2021-08-02,20498,21681,16375,15398,15522
3-Aug-21,2021-08-03,20498,21681,16375,15398,15522
4-Aug-21,2021-08-04,20498,21681,16375,15398,15522
5-Aug-21,2021-08-05,20498,21681,16375,15398,15522
6-Aug-21,2021-08-06,20498,21681,16375,15398,15522
9-Aug-21,2021-08-09,20498,21681,16375,15398,15522
10-Aug-21,2021-08-10,20498,21681,16375,15398,15522
11-Aug-21,2021-08-11,20498,21681,16173,15179,15405
12-Aug-21,2021-08-12,20498,21681,16173,15179,15405
13-Aug-21,2021-08-13,20498,21681,16173,15179,15405
16-Aug-21,2021-08-16,20498,21681,16173,15179,15405
17-Aug-21,2021-08-17,20498,21681,16173,15179,15405
18-Aug-21,2021-08-18,20498,21681,16173,15179,15405
19-Aug-21,2021-08-19,20498,21681,16173,15179,15405
20-Aug-21,2021-08-20,20498,21681,16173,15179,15405
23-Aug-21,2021-08-23,20498,21681,16173,15179,15405
24-Aug-21,2021-08-24,20498,21681,16173,15179,15405
25-Aug-21,2021-08-25,20498,21681,16173,15179,15405
26-Aug-21,2021-08-26,19891,21131,15667,14762,15055
27-Aug-21,2021-08-27,19891,21131,15667,14762,15055
30-Aug-21,2021-08-30,19891,21131,15667,14762,15055
31-Aug-21,2021-08-31,19891,21131,15667,14762,15055
1-Sep-21,2021-09-01,19891,21131,15667,14762,15055
2-Sep-21,2021-09-02,19891,21131,15667,14762,15055
3-Sep-21,2021-09-03,19891,21131,15667,14762,15055
6-Sep-21,2021-09-06,19891,21131,15667,14762,15055
7-Sep-21,2021-09-07,19891,21131,15667,14762,15055
8-Sep-21,2021-09-08,19891,21131,15667,14762,15055
9-Sep-21,2021-09-09,19891,21131,15667,14762,15055
10-Sep-21,2021-09-10,20143,21397,16022,15082,15952
13-Sep-21,2021-09-13,20143,21397,16022,15082,15952
14-Sep-21,2021-09-14,20143,21397,16022,15082,15952
15-Sep-21,2021-09-15,20143,21397,16022,15082,15952
16-Sep-21,2021-09-16,20143,21397,16022,15082,15952
17-Sep-21,2021-09-17,20143,21397,16022,15082,15952
20-Sep-21,2021-09-20,20143,21397,16022,15082,15952
21-Sep-21,2021-09-21,20143,21397,16022,15082,15952
22-Sep-21,2021-09-22,20143,21397,16022,15082,15952
23-Sep-21,2021-09-23,20143,21397,16022,15082,15952
24-Sep-21,2021-09-24,20143,21397,16022,15082,15952
27-Sep-21,2021-09-27,20716,21945,16586,15643,16580
28-Sep-21,2021-09-28,20716,21945,16586,15643,16580
29-Sep-21,2021-09-29,20716,21945,16586,15643,16580
30-Sep-21,2021-09-30,20716,21945,16586,15643,16580
1-Oct-21,2021-10-01,20716,21945,16586,15643,16580
4-Oct-21,2021-10-04,20716,21945,16586,15643,16580
5-Oct-21,2021-10-05,20716,21945,16586,15643,16580
6-Oct-21,2021-10-06,20716,21945,16586,15643,16580
7-Oct-21,2021-10-07,20716,21945,16586,15643,16580
8-Oct-21,2021-10-08,20716,21945,16586,15643,16580
11-Oct-21,2021-10-11,21683,22879,17545,16622,17097
12-Oct-21,2021-10-12,21683,22879,17545,16622,17097
13-Oct-21,2021-10-13,21683,22879,17545,16622,17097
14-Oct-21,2021-10-14,21683,22879,17545,16622,17097
15-Oct-21,2021-10-15,21683,22879,17545,16622,17097
18-Oct-21,2021-10-18,21683,22879,17545,16622,17097
19-Oct-21,2021-10-19,21683,22879,17545,16622,17097
20-Oct-21,2021-10-20,21683,22879,17545,16622,17097
21-Oct-21,2021-10-21,21683,22879,17545,16622,17097
22-Oct-21,2021-10-22,21683,22879,17545,16622,17097
25-Oct-21,2021-10-25,21683,22879,17545,16622,17097
26-Oct-21,2021-10-26,23110,24338,18716,17637,17210
27-Oct-21,2021-10-27,23110,24338,18716,17637,17210
28-Oct-21,2021-10-28,23110,24338,18716,17637,17210
29-Oct-21,2021-10-29,23110,24338,18716,17637,17210
1-Nov-21,2021-11-01,23110,24338,18716,17637,17210
2-Nov-21,2021-11-02,23110,24338,18716,17637,17210
3-Nov-21,2021-11-03,23110,24338,18716,17637,17210
4-Nov-21,2021-11-04,23110,24338,18716,17637,17210
5-Nov-21,2021-11-05,23110,24338,18716,17637,17210
8-Nov-21,2021-11-08,23110,24338,18716,17637,17210
9-Nov-21,2021-11-09,23110,24338,18716,17637,17210
10-Nov-21,2021-11-10,23669,24996,18716,17637,16821
11-Nov-21,2021-11-11,23669,24996,18716,17637,16821
12-Nov-21,2021-11-12,23669,24996,18716,17637,16821
15-Nov-21,2021-11-15,23669,24996,18716,17637,16821
16-Nov-21,2021-11-16,23669,24996,18716,17637,16821
17-Nov-21,2021-11-17,23669,24996,18716,17637,16821
18-Nov-21,2021-11-18,23669,24996,18716,17637,16821
19-Nov-21,2021-11-19,23669,24996,18716,17637,16821
22-Nov-21,2021-11-22,23669,24996,18716,17637,16821
23-Nov-21,2021-11-23,23669,24996,18716,17637,16821
24-Nov-21,2021-11-24,23669,24996,18716,17637,16821
25-Nov-21,2021-11-25,22917,23902,18382,17197,16477
26-Nov-21,2021-11-26,22917,23902,18382,17197,16477
29-Nov-21,2021-11-29,22917,23902,18382,17197,16477
30-Nov-21,2021-11-30,22917,23902,18382,17197,16477
1-Dec-21,2021-12-01,22917,23902,18382,17197,16477
2-Dec-21,2021-12-02,22917,23902,18382,17197,16477
3-Dec-21,2021-12-03,22917,23902,18382,17197,16477
6-Dec-21,2021-12-06,22917,23902,18382,17197,16477
7-Dec-21,2021-12-07,22917,23902,18382,17197,16477
8-Dec-21,2021-12-08,22917,23902,18382,17197,16477
9-Dec-21,2021-12-09,22917,23902,18382,17197,16477
10-Dec-21,2021-12-10,22082,22801,17334,16322,15745
13-Dec-21,2021-12-13,22082,22801,17334,16322,15745
14-Dec-21,2021-12-14,22082,22801,17334,16322,15745
15-Dec-21,2021-12-15,22082,22801,17334,16322,15745
16-Dec-21,2021-12-16,22082,22801,17334,16322,15745
17-Dec-21,2021-12-17,22082,22801,17334,16322,15745
20-Dec-21,2021-12-20,22082,22801,17334,16322,15745
21-Dec-21,2021-12-21,22082,22801,17334,16322,15745
22-Dec-21,2021-12-22,22082,22801,17334,16322,15745
23-Dec-21,2021-12-23,22082,22801,17334,16322,15745
24-Dec-21,2021-12-24,22082,22801,17334,16322,15745
27-Dec-21,2021-12-27,22550,23295,17579,16518,15745
28-Dec-21,2021-12-28,22550,23295,17579,16518,15745
29-Dec-21,2021-12-29,22550,23295,17579,16518,15745
30-Dec-21,2021-12-30,22550,23295,17579,16518,15745
31-Dec-21,2021-12-31,22550,23295,17579,16518,15745
3-Jan-22,2022-01-03,22550,23295,17579,16518,15745
4-Jan-22,2022-01-04,22550,23295,17579,16518,15745
5-Jan-22,2022-01-05,22550,23295,17579,16518,15745
6-Jan-22,2022-01-06,22550,23295,17579,16518,15745
7-Jan-22,2022-01-07,22550,23295,17579,16518,15745
10-Jan-22,2022-01-10,22550,23295,17579,16518,15745
11-Jan-22,2022-01-11,23159,23876,18239,17138,16362
12-Jan-22,2022-01-12,23159,23876,18239,17138,16362
13-Jan-22,2022-01-13,23159,23876,18239,17138,16362
14-Jan-22,2022-01-14,23159,23876,18239,17138,16362
17-Jan-22,2022-01-17,23159,23876,18239,17138,16362
18-Jan-22,2022-01-18,23159,23876,18239,17138,16362
19-Jan-22,2022-01-19,23159,23876,18239,17138,16362
20-Jan-22,2022-01-20,23159,23876,18239,17138,16362
21-Jan-22,2022-01-21,23595,24360,18903,17793,16993
24-Jan-22,2022-01-24,23595,24360,18903,17793,16993
25-Jan-22,2022-01-25,23595,24360,18903,17793,16993
26-Jan-22,2022-01-26,23595,24360,18903,17793,16993
27-Jan-22,2022-01-27,23595,24360,18903,17793,16993
28-Jan-22,2022-01-28,23595,24360,18903,17793,16993
31-Jan-22,2022-01-31,23595,24360,18903,17793,16993
1-Feb-22,2022-02-01,23595,24360,18903,17793,16993
2-Feb-22,2022-02-02,23595,24360,18903,17793,16993
3-Feb-22,2022-02-03,23595,24360,18903,17793,16993
4-Feb-22,2022-02-04,23595,24360,18903,17793,16993
7-Feb-22,2022-02-07,23595,24360,18903,17793,16993
8-Feb-22,2022-02-08,23595,24360,18903,17793,16993
9-Feb-22,2022-02-09,23595,24360,18903,17793,16993
10-Feb-22,2022-02-10,23595,24360,18903,17793,16993
11-Feb-22,2022-02-11,24571,25322,19865,18751,17659
14-Feb-22,2022-02-14,24571,25322,19865,18751,17659
15-Feb-22,2022-02-15,24571,25322,19865,18751,17659
16-Feb-22,2022-02-16,24571,25322,19865,18751,17659
17-Feb-22,2022-02-17,24571,25322,19865,18751,17659
18-Feb-22,2022-02-18,24571,25322,19865,18751,17659
21-Feb-22,2022-02-21,25532,26287,20801,19509,17932
22-Feb-22,2022-02-22,25532,26287,20801,19509,17932
23-Feb-22,2022-02-23,25532,26287,20801,19509,17932
24-Feb-22,2022-02-24,25532,26287,20801,19509,17932
25-Feb-22,2022-02-25,25532,26287,20801,19509,17932
28-Feb-22,2022-02-28,25532,26287,20801,19509,17932
1-Mar-22,2022-03-01,26077,26834,21310,19978,18468
2-Mar-22,2022-03-02,26077,26834,21310,19978,18468
3-Mar-22,2022-03-03,26077,26834,21310,19978,18468
4-Mar-22,2022-03-04,26077,26834,21310,19978,18468
7-Mar-22,2022-03-07,26077,26834,21310,19978,18468
8-Mar-22,2022-03-08,26077,26834,21310,19978,18468
9-Mar-22,2022-03-09,26077,26834,21310,19978,18468
10-Mar-22,2022-03-10,26077,26834,21310,19978,18468
11-Mar-22,2022-03-11,28985,29824,25268,23918,20987
14-Mar-22,2022-03-14,28985,29824,25268,23918,20987
15-Mar-22,2022-03-15,28985,29824,25268,23918,20987
16-Mar-22,2022-03-16,28985,29824,25268,23918,20987
17-Mar-22,2022-03-17,28985,29824,25268,23918,20987
18-Mar-22,2022-03-18,28985,29824,25268,23918,20987
21-Mar-22,2022-03-21,28330,29192,23633,22245,20423
22-Mar-22,2022-03-22,28330,29192,23633,22245,20423
23-Mar-22,2022-03-23,28330,29192,23633,22245,20423
24-Mar-22,2022-03-24,28330,29192,23633,22245,20423
25-Mar-22,2022-03-25,28330,29192,23633,22245,20423
28-Mar-22,2022-03-28,28330,29192,23633,22245,20423
29-Mar-22,2022-03-29,28330,29192,23633,22245,20423
30-Mar-22,2022-03-30,28330,29192,23633,22245,20423
31-Mar-22,2022-03-31,28330,29192,23633,22245,20423
1-Apr-22,2022-04-01,27309,28153,25080,23764,20929
4-Apr-22,2022-04-04,27309,28153,25080,23764,20929
5-Apr-22,2022-04-05,27309,28153,25080,23764,20929
6-Apr-22,2022-04-06,27309,28153,25080,23764,20929
7-Apr-22,2022-04-07,27309,28153,25080,23764,20929
8-Apr-22,2022-04-08,27309,28153,25080,23764,20929
11-Apr-22,2022-04-11,27309,28153,25080,23764,20929
12-Apr-22,2022-04-12,26471,27317,24380,23027,20929
13-Apr-22,2022-04-13,26471,27317,24380,23027,20929
14-Apr-22,2022-04-14,26471,27317,24380,23027,20929
15-Apr-22,2022-04-15,26471,27317,24380,23027,20929
18-Apr-22,2022-04-18,26471,27317,24380,23027,20929
19-Apr-22,2022-04-19,26471,27317,24380,23027,20929
20-Apr-22,2022-04-20,26471,27317,24380,23027,20929
21-Apr-22,2022-04-21,27134,27992,25359,23828,21800
22-Apr-22,2022-04-22,27134,27992,25359,23828,21800
25-Apr-22,2022-04-25,27134,27992,25359,23828,21800
26-Apr-22,2022-04-26,27134,27992,25359,23828,21800
27-Apr-22,2022-04-27,27134,27992,25359,23828,21800
28-Apr-22,2022-04-28,27134,27992,25359,23828,21800
29-Apr-22,2022-04-29,27134,27992,25359,23828,21800
2-May-22,2022-05-02,27134,27992,25359,23828,21800
3-May-22,2022-05-03,27134,27992,25359,23828,21800
4-May-22,2022-05-04,27468,28434,25530,23828,21560
5-May-22,2022-05-05,27468,28434,25530,23828,21560
6-May-22,2022-05-06,27468,28434,25530,23828,21560
9-May-22,2022-05-09,27468,28434,25530,23828,21560
10-May-22,2022-05-10,27468,28434,25530,23828,21560
11-May-22,2022-05-11,28959,29988,26650,25168,21560
12-May-22,2022-05-12,28959,29988,26650,25168,21560
13-May-22,2022-05-13,28959,29988,26650,25168,21560
16-May-22,2022-05-16,28959,29988,26650,25168,21560
17-May-22,2022-05-17,28959,29988,26650,25168,21560
18-May-22,2022-05-18,28959,29988,26650,25168,21560
19-May-22,2022-05-19,28959,29988,26650,25168,21560
20-May-22,2022-05-20,28959,29988,26650,25168,21560
23-May-22,2022-05-23,29633,30657,25553,24405,20598
24-May-22,2022-05-24,29633,30657,25553,24405,20598
25-May-22,2022-05-25,29633,30657,25553,24405,20598
26-May-22,2022-05-26,29633,30657,25553,24405,20598
27-May-22,2022-05-27,29633,30657,25553,24405,20598
30-May-22,2022-05-30,29633,30657,25553,24405,20598
31-May-22,2022-05-31,29633,30657,25553,24405,20598
1-Jun-22,2022-06-01,30235,31578,26394,25346,20901
2-Jun-22,2022-06-02,30235,31578,26394,25346,20901
3-Jun-22,2022-06-03,30235,31578,26394,25346,20901
6-Jun-22,2022-06-06,30235,31578,26394,25346,20901
7-Jun-22,2022-06-07,30235,31578,26394,25346,20901
8-Jun-22,2022-06-08,30235,31578,26394,25346,20901
9-Jun-22,2022-06-09,30235,31578,26394,25346,20901
10-Jun-22,2022-06-10,30235,31578,26394,25346,20901
13-Jun-22,2022-06-13,31117,32375,29020,27839,20357
14-Jun-22,2022-06-14,31117,32375,29020,27839,20357
15-Jun-22,2022-06-15,31117,32375,29020,27839,20357
16-Jun-22,2022-06-16,31117,32375,29020,27839,20357
17-Jun-22,2022-06-17,31117,32375,29020,27839,20357
20-Jun-22,2022-06-20,31117,32375,29020,27839,20357
21-Jun-22,2022-06-21,31302,32873,30019,28785,20735
22-Jun-22,2022-06-22,31302,32873,30019,28785,20735
23-Jun-22,2022-06-23,31302,32873,30019,28785,20735
24-Jun-22,2022-06-24,31302,32873,30019,28785,20735
27-Jun-22,2022-06-27,31302,32873,30019,28785,20735
28-Jun-22,2022-06-28,31302,32873,30019,28785,20735
29-Jun-22,2022-06-29,31302,32873,30019,28785,20735
30-Jun-22,2022-06-30,31302,32873,30019,28785,20735
1-Jul-22,2022-07-01,30891,32763,29615,28353,19722
4-Jul-22,2022-07-04,30891,32763,29615,28353,19722
5-Jul-22,2022-07-05,30891,32763,29615,28353,19722
6-Jul-22,2022-07-06,30891,32763,29615,28353,19722
7-Jul-22,2022-07-07,30891,32763,29615,28353,19722
8-Jul-22,2022-07-08,30891,32763,29615,28353,19722
11-Jul-22,2022-07-11,27788,29675,26593,26345,17712
12-Jul-22,2022-07-12,27788,29675,26593,26345,17712
13-Jul-22,2022-07-13,27788,29675,26593,26345,17712
14-Jul-22,2022-07-14,27788,29675,26593,26345,17712
15-Jul-22,2022-07-15,27788,29675,26593,26345,17712
18-Jul-22,2022-07-18,27788,29675,26593,26345,17712
19-Jul-22,2022-07-19,27788,29675,26593,26345,17712
20-Jul-22,2022-07-20,27788,29675,26593,26345,17712
21-Jul-22,2022-07-21,25073,26070,24858,25246,16548
22-Jul-22,2022-07-22,25073,26070,24858,25246,16548
25-Jul-22,2022-07-25,25073,26070,24858,25246,16548
26-Jul-22,2022-07-26,25073,26070,24858,25246,16548
27-Jul-22,2022-07-27,25073,26070,24858,25246,16548
28-Jul-22,2022-07-28,25073,26070,24858,25246,16548
29-Jul-22,2022-07-29,25073,26070,24858,25246,16548
1-Aug-22,2022-08-01,24629,25608,23908,24533,16548
2-Aug-22,2022-08-02,24629,25608,23908,24533,16548
3-Aug-22,2022-08-03,24629,25608,23908,24533,16548
4-Aug-22,2022-08-04,24629,25608,23908,24533,16548
5-Aug-22,2022-08-05,24629,25608,23908,24533,16548
8-Aug-22,2022-08-08,24629,25608,23908,24533,16548
9-Aug-22,2022-08-09,24629,25608,23908,24533,16548
10-Aug-22,2022-08-10,24629,25608,23908,24533,16548
11-Aug-22,2022-08-11,23725,24669,22908,23320,16548
12-Aug-22,2022-08-12,23725,24669,22908,23320,16548
15-Aug-22,2022-08-15,23725,24669,22908,23320,16548
16-Aug-22,2022-08-16,23725,24669,22908,23320,16548
17-Aug-22,2022-08-17,23725,24669,22908,23320,16548
18-Aug-22,2022-08-18,23725,24669,22908,23320,16548
19-Aug-22,2022-08-19,23725,24669,22908,23320,16548
22-Aug-22,2022-08-22,23725,24669,23759,24056,16548
23-Aug-22,2022-08-23,23725,24669,23759,24056,16548
24-Aug-22,2022-08-24,23725,24669,23759,24056,16548
25-Aug-22,2022-08-25,23725,24669,23759,24056,16548
26-Aug-22,2022-08-26,23725,24669,23759,24056,16548
29-Aug-22,2022-08-29,23725,24669,23759,24056,16548
30-Aug-22,2022-08-30,23725,24669,23759,24056,16548
31-Aug-22,2022-08-31,23725,24669,23759,24056,16548
1-Sep-22,2022-09-01,23725,24669,23759,24056,16548
2-Sep-22,2022-09-02,23725,24669,23759,24056,16548
5-Sep-22,2022-09-05,23359,24230,25188,25445,16077
6-Sep-22,2022-09-06,23359,24230,25188,25445,16077
7-Sep-22,2022-09-07,23359,24230,25188,25445,16077
8-Sep-22,2022-09-08,23359,24230,25188,25445,16077
9-Sep-22,2022-09-09,23359,24230,25188,25445,16077
12-Sep-22,2022-09-12,22231,23215,24180,24418,15039
13-Sep-22,2022-09-13,22231,23215,24180,24418,15039
14-Sep-22,2022-09-14,22231,23215,24180,24418,15039
15-Sep-22,2022-09-15,22231,23215,24180,24418,15039
16-Sep-22,2022-09-16,22231,23215,24180,24418,15039
19-Sep-22,2022-09-19,22231,23215,24180,24418,15039
20-Sep-22,2022-09-20,22231,23215,24180,24418,15039
21-Sep-22,2022-09-21,21781,22584,22536,22441,14656
22-Sep-22,2022-09-22,21781,22584,22536,22441,14656
23-Sep-22,2022-09-23,21781,22584,22536,22441,14656
26-Sep-22,2022-09-26,21781,22584,22536,22441,14656
27-Sep-22,2022-09-27,21781,22584,22536,22441,14656
28-Sep-22,2022-09-28,21781,22584,22536,22441,14656
29-Sep-22,2022-09-29,21781,22584,22536,22441,14656
30-Sep-22,2022-09-30,21781,22584,22536,22441,14656
3-Oct-22,2022-10-03,20732,21443,22208,21688,14094
4-Oct-22,2022-10-04,20732,21443,22208,21688,14094
5-Oct-22,2022-10-05,20732,21443,22208,21688,14094
6-Oct-22,2022-10-06,20732,21443,22208,21688,14094
7-Oct-22,2022-10-07,20732,21443,22208,21688,14094
10-Oct-22,2022-10-10,20732,21443,22208,21688,14094
11-Oct-22,2022-10-11,21292,22007,24187,22820,14094
12-Oct-22,2022-10-12,21292,22007,24187,22820,14094
13-Oct-22,2022-10-13,21292,22007,24187,22820,14094
14-Oct-22,2022-10-14,21292,22007,24187,22820,14094
17-Oct-22,2022-10-17,21292,22007,24187,22820,14094
18-Oct-22,2022-10-18,21292,22007,24187,22820,14094
19-Oct-22,2022-10-19,21292,22007,24187,22820,14094
20-Oct-22,2022-10-20,21292,22007,24187,22820,14094
21-Oct-22,2022-10-21,21496,22344,24783,23663,13899
24-Oct-22,2022-10-24,21496,22344,24783,23663,13899
25-Oct-22,2022-10-25,21496,22344,24783,23663,13899
26-Oct-22,2022-10-26,21496,22344,24783,23663,13899
27-Oct-22,2022-10-27,21496,22344,24783,23663,13899
28-Oct-22,2022-10-28,21496,22344,24783,23663,13899
31-Oct-22,2022-10-31,21496,22344,24783,23663,13899
1-Nov-22,2022-11-01,21873,22756,25070,23783,14082
2-Nov-22,2022-11-02,21873,22756,25070,23783,14082
3-Nov-22,2022-11-03,21873,22756,25070,23783,14082
4-Nov-22,2022-11-04,21873,22756,25070,23783,14082
7-Nov-22,2022-11-07,21873,22756,25070,23783,14082
8-Nov-22,2022-11-08,21873,22756,25070,23783,14082
9-Nov-22,2022-11-09,21873,22756,25070,23783,14082
10-Nov-22,2022-11-10,21873,22756,25070,23783,14082
11-Nov-22,2022-11-11,22711,23867,24983,24747,14760
14-Nov-22,2022-11-14,22711,23867,24983,24747,14760
15-Nov-22,2022-11-15,22711,23867,24983,24747,14760
16-Nov-22,2022-11-16,22711,23867,24983,24747,14760
17-Nov-22,2022-11-17,22711,23867,24983,24747,14760
18-Nov-22,2022-11-18,22711,23867,24983,24747,14760
21-Nov-22,2022-11-21,22671,23787,24801,24640,14785
22-Nov-22,2022-11-22,22671,23787,24801,24640,14785
23-Nov-22,2022-11-23,22671,23787,24801,24640,14785
24-Nov-22,2022-11-24,22671,23787,24801,24640,14785
25-Nov-22,2022-11-25,22671,23787,24801,24640,14785
28-Nov-22,2022-11-28,22671,23787,24801,24640,14785
29-Nov-22,2022-11-29,22671,23787,24801,24640,14785
30-Nov-22,2022-11-30,22671,23787,24801,24640,14785
1-Dec-22,2022-12-01,21679,22704,23213,23562,13953
2-Dec-22,2022-12-02,21679,22704,23213,23562,13953
